transcript_id,timestamp,text,speaker
8,45:46:00,In quants we have something better like we have something called pace.,agent
8,45:52:00,"So even when you start from quans, quans is an area which is highly concept like.",agent
8,45:58:00,"It is high on concepts like unlike verbal and data insights, you would have very minimal concepts to learn.",agent
8,46:04:00,But in in quans is an area which have lot of concepts and eventually it is going to take really lot of time to complete the conception.,agent
8,46:11:00,So we understand that even when you start maybe you are not that strong but it is not that you do not know anything at all.,agent
8,46:19:00,Maybe in the worst case you still know 20% of it 80% you don't know we can accept that.,agent
8,46:24:00,So.,agent
8,46:25:00,"So what we need is at least for the 20% that you have or in some cases you would already know 60 percentage, just 40 percentage you have to learn.",agent
8,46:33:00,So we don't want you to waste your time in things which you already know.,agent
8,46:36:00,So for that we have something called PACE which is personalised adaptive course engine.,agent
8,46:40:00,So what it does is it actually evaluates by you know you are you are understanding you by now you know that each of the modulus type of question.,agent
8,46:47:00,So you for for those type of questions you are going to have a diagnostic quiz.,agent
8,46:53:00,Within that there will be multiple concepts and all the things which will be covered based on how you perform in the quiz.,agent
8,46:58:00,"Your average correct time, incorrect time, other pressure, you know the other other pressure graph plots and all this things that we capture and also your activity.",agent
8,47:06:00,You are going to recommend only those particular topics where you need to spend your time and going to recommend you to skip the topics which you are already thorough with.,agent
8,47:14:00,Here you see 90 to 2 percentage and only 2 files like exponents.,agent
8,47:18:00,You are recommended other areas you can skip by.,agent
8,47:20:00,So this would give you a guarantee that you don't.,agent
8,47:22:00,You don't have to have the fear of missing out.,agent
8,47:24:00,Sometimes what happens is see we know that we know it.,agent
8,47:27:00,"Suppose if you look at say number classification, we know we are aware of number classification but what would eventually happen is we fear of skipping it because we will think OK what if I miss out on something critical.",agent
8,47:38:00,So you don't have to have that guilt here.,agent
8,47:40:00,"You are not missing out on anything critical or anything important that would you know, help you improve your score.",agent
8,47:46:00,You are not missing out on anything.,agent
8,47:47:00,That is why it is really accurate as well.,agent
8,47:50:00,Here you saw 100 percentage and nothing was recommended to skip again.,agent
8,47:53:00,But in fractions you saw 100 percentage.,agent
8,47:54:00,"And then still it is recommending you to take 2 photo of the files because even though you got 100 percentage, maybe your technique of solving in terms of the time taken or other other aspects, maybe these are the 2 files where you can improve your technique after you watch.",agent
8,48:08:00,"So wherever we have the slightest of the doubt that this area may not be as strong hold for you, you are going to recommend you to take it.",agent
8,48:14:00,So eventually you are going to save time for the topics which are already through it and wanna you know.,agent
8,48:20:00,So here even though got 100% 4 files are recommended.,agent
8,48:24:00,So there there are only 2 files are recommended.,agent
8,48:26:00,So here 4 files are recommended depends on the scenario.,agent
8,48:28:00,Here also again 100 percentage and here again 100 percentage 2 files are recommended.,agent
8,48:33:00,"So depending upon that scenario based thing, if you look at say if I take number properties within number properties, yeah, you got 170 percentage, some of the files recommended, some of the files are skipped.",agent
8,48:49:00,"You can see that here, right?",agent
8,48:50:00,So in in this case all the files were recommended for you to take because you have to learn from here.,agent
8,48:55:00,There is something you cannot skip anything at all.,agent
8,48:58:00,"And then divisible to reminders again, everything was recommended.",agent
8,49:01:00,"You have to take everything and wherever you are strong at here, based on which you got some recommended to skip some you have to take.",agent
8,49:07:00,"So this is actually, so this is like a fingerprint.",agent
8,49:11:00,Your case may not be the same like you have a twin brother with the same capability with the same score and same sectionals also.,agent
8,49:18:00,"Then also when you come here, maybe this pattern to this deep, it will be different for each of you in terms of the number of hours that you put in a number of studies.",agent
8,49:27:00,So that is how it makes a highly customizable and highly personalised study approach.,agent
8,49:33:00,"And you cannot, you can never expect this in a life class or in terms of a bats kind of class.",agent
8,49:39:00,It's not gonna happen because nobody is gonna give you that data or have have this focus.,agent
8,49:43:00,So that's something which you're gonna have with this program.,agent
8,49:47:00,So yeah.,agent
8,49:48:00,"OK, now let's let's address your doubts as well.",agent
8,49:51:00,"So if you have something, you can discuss that also.",agent
8,49:54:00,Yep.,agent
8,49:55:00,"So I think I'm pretty clear about this, how this dashboard is going to work and how this course curriculum is going to work that as I'm pretty sure of.",prospect
8,50:04:00,"So yeah, Yep.",prospect
8,50:06:00,And I would is there is there any possible can I go some through demo classes or something like that?,prospect
8,50:12:00,Is it available on Gmail?,prospect
8,50:14:00,"See, we have free trial.",agent
8,50:16:00,Have you seen the free trial?,agent
8,50:18:00,"No, I have not gone through it.",prospect
8,50:20:00,So you can just share your screen right now and I will help you.,agent
8,50:25:00,I'll direct it to you.,agent
8,50:26:00,"So the free trial, the, you know, approach is I'm I'm aware of that, like how on the GMAT on the e GMAT platform, how that we're going to access that free trial.",prospect
8,50:35:00,I'm aware of I'm not applying right now because I have I have to be out of India for like one week ahead.,prospect
8,50:42:00,So that's why I'm not using our free trial is unlimited.,agent
8,50:45:00,You don't have to subscribe to it or you don't have to give your card.,agent
